index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
123093,763,5,03/10/2014,0,0,1,a,0,0
379080,279,4,05/09/2013,389,1,0,0,1,3895
426036,351,5,24/10/2014,518,1,1,0,0,6664
294237,814,1,27/01/2014,507,1,0,0,0,4773
631141,605,1,27/07/2015,638,1,1,0,0,7815
259306,862,3,02/10/2013,1179,1,0,0,0,8663
283301,125,1,15/09/2014,1922,1,1,0,0,15734
672249,1085,3,10/04/2013,836,1,1,0,0,8350
64300,499,2,26/08/2014,576,1,0,0,1,4393
221807,612,6,29/06/2013,566,1,0,0,0,6480
675708,1024,7,08/06/2014,0,0,0,0,0,0
342832,814,5,28/03/2014,662,1,0,0,0,5605
279846,669,2,22/04/2014,374,1,0,0,1,3869
640567,396,1,29/07/2013,1413,1,1,0,1,15283
62638,299,7,15/03/2015,190,1,0,0,0,1440
45214,70,1,30/09/2013,677,1,0,0,0,6357
383691,1054,2,07/04/2015,668,1,0,0,1,5930
588201,372,3,24/04/2013,650,1,1,0,0,8005
216034,225,6,04/07/2015,373,1,0,0,0,3643
208375,241,3,20/03/2013,582,1,1,0,0,6183
120267,1049,3,12/03/2014,609,1,0,0,0,4850
68494,855,5,29/08/2014,613,1,0,0,1,5166
239499,656,4,21/02/2013,347,1,1,0,0,3196
32939,227,4,23/01/2014,530,1,1,0,0,6213
437114,488,4,17/01/2013,303,1,0,0,0,2728
305810,345,7,26/07/2015,0,0,0,0,0,0
1159,317,1,20/01/2014,573,1,1,0,0,6173
435228,345,6,25/05/2013,320,1,0,0,0,3088
175182,79,7,17/02/2013,0,0,0,0,0,0
213794,406,2,09/12/2014,480,1,0,0,0,4509
151046,647,7,12/05/2013,0,0,0,0,0,0
297887,87,4,09/10/2014,772,1,1,0,0,6925
53718,153,3,11/02/2015,595,1,0,0,0,5327
626852,502,6,29/03/2014,0,0,0,0,0,0
182692,395,4,17/04/2014,769,1,1,0,1,6633
592334,144,3,02/01/2013,856,1,0,0,1,8127
337876,1053,6,12/10/2013,699,1,0,0,1,5870
313596,900,2,10/02/2015,534,1,0,0,0,4850
97871,1014,2,27/05/2014,1188,1,0,0,0,9671
490162,992,1,14/01/2013,705,1,0,0,0,5916
276716,120,6,25/07/2015,544,1,0,0,0,5455
664899,1079,1,05/01/2015,978,1,1,0,1,13134
160372,290,6,07/03/2015,446,1,0,0,0,4221
333463,809,6,28/02/2015,683,1,0,0,0,7274
23597,589,4,12/09/2013,529,1,1,0,0,5751
423056,636,7,16/06/2013,0,0,0,0,0,0
579590,689,2,12/02/2013,728,1,0,0,0,5241
205938,328,4,25/07/2013,493,1,0,0,1,4101
544508,419,1,30/12/2013,1290,1,0,0,1,11144
405753,2,5,11/01/2013,539,1,1,0,0,4732
51667,697,6,17/05/2014,925,1,0,0,0,8555
636458,855,1,15/04/2013,586,1,0,0,0,4838
156088,1069,6,26/07/2014,386,1,0,0,0,4052
376055,601,2,19/05/2015,397,1,1,0,0,5398
421844,454,5,18/04/2014,0,0,1,b,0,0
570880,175,7,06/07/2014,0,0,0,0,0,0
220887,426,3,05/03/2014,871,1,1,0,0,9301
72068,296,2,01/10/2013,806,1,0,0,0,5965
151353,956,5,09/05/2014,605,1,1,0,0,4763
340638,691,5,19/09/2014,675,1,1,0,0,7924
523136,867,3,26/03/2014,320,1,0,0,0,3340
114520,35,4,02/04/2015,1018,1,1,0,1,9168
295844,257,4,05/02/2015,672,1,1,0,1,6538
356953,352,2,08/10/2013,575,1,1,0,1,7198
81704,971,4,25/12/2014,0,0,0,c,1,0
403960,592,7,16/11/2014,0,0,0,0,0,0
57908,43,5,05/09/2014,657,1,1,0,0,6034
241154,165,7,14/06/2015,0,0,0,0,0,0
512151,557,5,27/02/2015,587,1,0,0,0,4953
657036,502,7,30/06/2013,0,0,0,0,0,0
128237,96,3,11/03/2015,530,1,0,0,0,4812
331896,922,4,26/09/2013,722,1,1,0,0,6803
8776,842,5,13/06/2014,1272,1,0,0,1,15401
617488,260,2,12/03/2013,887,1,0,0,0,6845
315151,79,6,07/02/2015,421,1,0,0,0,4062
176355,370,6,27/12/2014,689,1,0,0,0,7797
122790,988,6,12/07/2014,564,1,0,0,0,4148
896,929,2,28/07/2015,680,1,1,0,1,6412
115010,139,7,15/02/2015,0,0,0,0,0,0
472053,240,7,11/01/2015,0,0,0,0,0,0
253835,277,4,06/02/2014,539,1,1,0,0,5706
504097,568,6,27/12/2014,442,1,0,0,1,4439
113812,751,2,20/01/2015,544,1,0,0,0,4293
43772,116,1,09/12/2013,757,1,0,0,0,6833
90318,211,6,09/05/2015,1116,1,0,0,0,9517
711292,42,6,10/08/2013,837,1,0,0,0,6938
373812,718,7,19/10/2014,0,0,0,0,0,0
224602,269,4,11/12/2014,1070,1,0,0,0,7630
597904,184,1,03/03/2014,0,0,1,0,0,0
21239,393,7,05/01/2014,0,0,0,0,0,0
125347,942,7,03/08/2014,0,0,0,0,1,0
41783,477,5,11/04/2014,432,1,0,0,0,5175
21374,162,4,05/09/2013,457,1,0,0,0,5667
325458,269,2,06/01/2015,1511,1,1,0,1,13083
506557,57,1,22/07/2013,1004,1,0,0,1,10747
595113,890,3,23/04/2014,342,1,0,0,1,3581
239411,88,4,18/09/2014,702,1,1,0,0,6625
185228,294,4,27/06/2013,648,1,0,0,0,4902
318820,964,3,01/01/2014,0,0,0,a,1,0
262694,1073,7,15/06/2014,0,0,0,0,0,0
347824,162,6,07/06/2014,630,1,0,0,0,7971
638012,861,2,25/03/2014,460,1,0,0,0,3675
371839,15,5,02/01/2015,626,1,0,0,1,5559
344392,463,5,21/03/2014,866,1,1,0,0,6418
379181,453,4,02/04/2015,1336,1,1,0,1,11140
615562,425,3,17/12/2014,530,1,1,0,0,4952
596965,25,1,29/07/2013,1871,1,1,0,1,14739
205452,29,3,03/06/2015,915,1,1,0,0,8046
432508,259,5,27/02/2015,2677,1,0,0,0,14609
228409,918,3,16/10/2013,603,1,0,0,0,4815
48691,565,5,10/04/2015,662,1,0,0,1,5023
436982,321,3,10/09/2014,479,1,0,0,0,4303
630124,273,7,19/04/2015,0,0,0,0,0,0
154061,758,1,11/08/2014,615,1,0,0,1,4679
151808,521,2,04/11/2014,421,1,1,0,0,4997
500217,337,4,23/05/2013,277,1,0,0,0,3428
153832,57,3,09/04/2014,864,1,0,0,0,8121
428194,213,4,14/02/2013,524,1,0,0,0,5658
176169,531,2,17/02/2015,631,1,1,0,0,6612
339656,464,1,24/03/2014,1106,1,0,0,0,7540
267512,479,3,17/04/2013,1145,1,0,0,0,8851
504729,871,5,06/02/2015,539,1,1,0,0,5292
178761,586,3,15/01/2014,1869,1,0,0,0,11109
371417,589,5,18/07/2014,571,1,1,0,0,6221
450536,713,6,11/10/2014,1338,1,0,0,0,10640
660268,555,1,23/02/2015,308,1,0,0,0,3096
648414,573,2,27/05/2014,268,1,0,0,0,2956
73071,200,6,14/06/2014,870,1,0,0,0,7382
158998,107,7,01/09/2013,0,0,0,0,0,0
14981,785,3,18/02/2015,538,1,1,0,0,5668
525076,665,5,28/03/2014,1236,1,0,0,0,7308
444030,397,6,19/07/2014,524,1,0,0,0,4776
354026,1046,5,04/04/2014,808,1,1,0,0,8939
326171,539,2,30/07/2013,1359,1,1,0,0,13759
710724,186,5,16/08/2013,458,1,1,0,1,5137
437862,888,4,23/10/2014,664,1,1,0,1,7259
220163,551,5,31/01/2014,1173,1,0,0,0,8739
128908,143,1,29/04/2013,702,1,1,0,0,7599
395856,874,1,21/10/2013,595,1,1,0,0,6460
578140,956,5,01/11/2013,0,0,0,a,1,0
188870,157,5,01/08/2014,1045,1,1,0,1,10929
82434,511,7,21/09/2014,0,0,0,0,0,0
605842,1015,6,30/11/2013,489,1,0,0,0,5273
444587,987,7,21/12/2014,0,0,0,0,0,0
209032,398,7,08/12/2013,0,0,0,0,0,0
273016,301,6,02/08/2014,423,1,0,0,0,3991
574951,237,3,27/02/2013,551,1,0,0,0,4674
112511,842,5,22/05/2015,1327,1,1,0,0,14918
260243,921,4,11/04/2013,1282,1,1,0,0,11049
16683,1048,7,23/06/2013,0,0,0,0,0,0
162076,330,3,01/10/2014,485,1,1,0,0,4647
156603,716,2,12/11/2013,354,1,0,0,0,3831
574547,59,2,25/03/2014,537,1,0,0,0,4692
144084,1052,3,02/01/2013,836,1,0,0,1,6370
289481,332,7,09/06/2013,0,0,0,0,0,0
57111,1102,3,09/10/2013,796,1,1,0,0,8127
441138,558,7,12/01/2014,0,0,0,0,0,0
650749,307,7,12/10/2014,0,0,0,0,0,0
561566,937,2,05/05/2015,593,1,1,0,0,7211
30332,1076,1,02/06/2014,866,1,1,0,0,11408
566752,576,7,09/11/2014,0,0,0,0,0,0
317330,257,4,10/07/2014,624,1,0,0,1,5183
355555,637,6,16/11/2013,587,1,0,0,0,6199
615674,566,7,17/05/2015,0,0,0,0,0,0
665979,239,6,01/02/2014,542,1,0,0,0,5308
250488,834,3,24/06/2015,550,1,0,0,0,4695
421906,1018,7,20/07/2014,0,0,0,0,0,0
32613,466,7,09/02/2014,0,0,0,0,0,0
88477,769,3,24/09/2014,3334,1,0,0,0,10825
394245,601,7,15/06/2014,0,0,0,0,0,0
531598,84,2,30/04/2013,1783,1,1,0,0,18146
442269,180,5,19/04/2013,737,1,0,0,0,6001
315643,15,6,30/08/2014,705,1,0,0,0,6197
489075,350,3,13/11/2013,402,1,0,0,0,4528
65050,1010,7,15/03/2015,0,0,0,0,0,0
305351,250,3,05/11/2014,721,1,1,0,0,7995
141384,861,5,31/10/2014,554,1,0,0,1,4261
475112,757,2,11/11/2014,630,1,1,0,0,7613
102398,766,5,08/11/2013,523,1,1,0,0,5461
78660,236,7,25/05/2014,0,0,0,0,0,0
210848,553,6,02/02/2013,895,1,0,0,0,8165
329656,50,2,21/10/2014,358,1,1,0,1,4246
363159,497,5,26/04/2013,1050,1,1,0,0,8831
407467,306,7,06/04/2014,0,0,0,0,0,0
402442,505,1,15/09/2014,687,1,1,0,0,7805
379652,246,1,31/03/2014,1193,1,1,0,0,10642
447654,300,7,30/11/2014,0,0,0,0,0,0
539990,653,1,09/06/2014,0,0,0,a,0,0
523678,551,7,29/09/2013,0,0,0,0,0,0
439478,121,1,08/07/2013,533,1,0,0,0,4510
588697,714,2,14/01/2014,223,1,0,0,0,2884
534940,17,1,16/06/2014,1113,1,1,0,0,10867
64394,305,1,16/02/2015,679,1,1,0,0,7523
455257,136,1,02/12/2013,700,1,1,0,0,9131
603267,798,3,10/12/2014,977,1,0,0,0,8095
64415,1099,5,10/05/2013,1287,1,0,0,1,8200
143813,405,4,17/10/2013,416,1,0,0,0,3986
121910,985,4,22/05/2014,653,1,1,0,0,5461
187068,482,7,14/06/2015,0,0,0,0,0,0
189386,158,6,16/11/2013,586,1,0,0,0,7114
290759,778,4,28/02/2013,747,1,0,0,0,5911
531946,702,5,20/09/2013,305,1,0,0,0,3041
339998,1002,2,09/06/2015,673,1,0,0,0,5040
425613,154,6,02/02/2013,637,1,0,0,0,6745
43706,887,5,13/06/2014,567,1,0,0,0,5465
230938,267,5,24/04/2015,864,1,0,0,0,6598
213127,824,7,29/12/2013,0,0,0,0,0,0
291515,452,7,28/07/2013,0,0,0,0,0,0
143451,23,1,23/09/2013,593,1,1,0,0,6911
97610,71,5,11/10/2013,763,1,1,0,0,8621
475473,705,6,23/02/2013,532,1,0,0,0,4774
513804,691,3,04/02/2015,592,1,1,0,0,7684
124064,462,7,19/05/2013,0,0,0,0,0,0
522327,946,7,03/11/2013,0,0,0,0,0,0
551119,705,7,14/06/2015,0,0,0,0,0,0
305523,241,2,13/08/2013,716,1,1,0,1,7342
564973,887,4,19/02/2015,589,1,1,0,0,6413
527032,425,4,05/06/2014,456,1,1,0,0,3911
617036,837,1,23/03/2015,473,1,0,0,0,3538
106903,856,6,11/05/2013,988,1,0,0,0,8329
395370,225,4,09/01/2014,657,1,1,0,0,7171
349696,1112,6,25/01/2014,722,1,0,0,0,8029
239029,722,3,16/01/2013,1310,1,0,0,0,7720
184294,548,5,08/03/2013,437,1,1,0,0,5760
700835,237,1,05/08/2013,664,1,0,0,0,5574
653906,612,2,23/04/2013,373,1,1,0,0,6360
620994,344,3,23/07/2014,928,1,0,0,1,6821
198726,625,3,24/06/2015,607,1,0,0,0,5717
31841,150,2,23/04/2013,770,1,1,0,0,8587
583070,308,3,24/12/2014,528,1,0,0,1,5044
31356,1102,6,18/07/2015,638,1,0,0,0,6431
24131,823,4,25/07/2013,471,1,0,0,1,4844
571545,930,1,21/04/2014,0,0,0,b,1,0
463799,981,2,12/08/2014,626,1,0,0,1,5609
286525,965,2,09/04/2013,974,1,1,0,0,9707
121305,995,6,21/09/2013,638,1,0,0,0,6514
60476,146,7,14/06/2015,0,0,0,0,0,0
301311,667,2,26/11/2013,780,1,0,0,0,6971
176304,387,7,23/02/2014,0,0,0,0,0,0
260619,335,7,21/07/2013,1520,1,0,0,0,7780
398545,530,2,06/08/2013,1348,1,0,0,0,10464
154143,517,2,21/04/2015,555,1,0,0,0,4801
320671,840,6,04/10/2014,898,1,0,0,0,7386
366614,738,4,23/04/2015,619,1,0,0,0,6630
560413,444,6,03/01/2015,1984,1,0,0,0,14184
457308,777,4,29/05/2014,0,0,0,a,0,0
624511,78,2,12/11/2013,432,1,0,0,0,2880
568486,71,5,27/09/2013,804,1,1,0,0,9295
666404,863,6,06/09/2014,780,1,0,0,0,6681
478046,1034,4,16/04/2015,791,1,1,0,0,6995
273193,662,2,07/07/2015,673,1,0,0,0,5316
589141,150,4,29/05/2014,0,0,0,a,0,0
573262,990,3,01/04/2015,791,1,1,0,0,7864
143005,138,3,03/09/2014,841,1,1,0,0,8009
177420,214,2,09/06/2015,619,1,0,0,0,7140
323685,1085,6,02/03/2013,577,1,0,0,0,5528
271323,1055,7,20/01/2013,0,0,0,0,0,0
305202,1055,6,25/01/2014,870,1,0,0,0,7249
215148,962,6,04/05/2013,748,1,0,0,0,5963
620718,343,5,08/02/2013,788,1,1,0,0,7750
354199,347,3,06/05/2015,403,1,1,0,0,4941
414107,807,5,29/11/2013,985,1,0,0,0,9664
77968,752,6,18/07/2015,263,1,0,0,0,2887
216809,327,3,17/04/2013,741,1,0,0,0,6156
318084,212,1,10/02/2014,442,1,0,0,0,4511
667160,141,1,23/12/2013,1270,1,0,0,1,12005
126828,836,4,02/10/2014,903,1,1,0,0,8604
439274,359,2,25/06/2013,499,1,0,0,0,4952
181674,858,7,11/08/2013,0,0,0,0,0,0
610861,459,5,14/02/2014,1092,1,0,0,0,8044
263133,747,3,03/04/2013,619,1,0,0,0,5693
30645,36,7,10/03/2013,0,0,0,0,0,0
319946,971,6,31/01/2015,1040,1,0,0,0,8422
513156,551,6,12/04/2014,819,1,0,0,0,6164
87142,127,4,06/06/2013,657,1,1,0,0,6832
698335,85,3,31/07/2013,1022,1,1,0,1,7876
10064,24,3,01/05/2013,0,0,1,a,0,0
643966,385,7,01/03/2015,0,0,0,0,0,0
518092,447,5,13/03/2015,570,1,0,0,0,4652
404673,755,5,06/09/2013,837,1,0,0,0,8368
540449,545,7,02/03/2014,0,0,0,0,0,0
144078,918,5,05/04/2013,502,1,0,0,1,4929
469184,169,1,27/04/2015,719,1,1,0,0,7809
443950,849,3,03/12/2014,1071,1,1,0,0,10333
306861,814,2,26/03/2013,753,1,1,0,1,7597
214515,1,6,19/10/2013,479,1,0,0,1,4201
536172,824,3,29/05/2013,608,1,1,0,0,5369
152845,596,6,05/01/2013,639,1,0,0,0,4871
314566,123,3,26/11/2014,1125,1,1,0,0,9948
199379,317,4,22/08/2013,434,1,0,0,1,3961
1721,717,2,18/06/2013,513,1,1,0,0,6559
565289,395,6,21/03/2015,325,1,0,0,0,2366
574395,259,1,16/02/2015,2566,1,1,0,0,12278
294067,261,5,11/07/2014,854,1,0,0,0,7588
293838,740,3,17/04/2013,405,1,0,0,0,4906
587676,81,2,31/03/2015,484,1,1,0,1,6255
646648,481,2,10/12/2013,455,1,0,0,0,4176
527667,695,3,24/04/2013,529,1,1,0,0,7210
265819,433,6,11/04/2015,437,1,0,0,0,3854
493877,699,2,16/09/2014,1009,1,1,0,0,9980
70300,379,2,02/09/2014,503,1,1,0,1,4713
211933,569,3,13/11/2013,641,1,0,0,0,4305
640157,1058,5,05/07/2013,797,1,1,0,0,8127
98316,613,4,03/07/2014,949,1,1,0,0,6621
201515,395,5,11/07/2014,539,1,0,0,1,4484
24083,494,6,30/11/2013,909,1,0,0,0,7351
622041,732,5,13/12/2013,492,1,0,0,0,4746
294647,70,5,14/11/2014,722,1,1,0,0,7607
622539,787,1,23/12/2013,2337,1,0,0,1,23008
95276,153,5,27/06/2014,651,1,0,0,0,6191
371607,14,7,20/04/2014,0,0,0,0,0,0
440582,546,4,24/10/2013,1668,1,1,0,0,13937
333573,534,4,16/05/2013,566,1,1,0,0,5953
94482,604,7,02/03/2014,0,0,0,0,0,0
182821,946,1,16/06/2014,725,1,1,0,0,7652
625641,360,2,02/04/2013,844,1,0,0,1,6707
172218,520,7,13/07/2014,0,0,0,0,0,0
150091,495,3,31/12/2014,289,1,0,0,1,3333
186960,726,7,05/01/2014,0,0,0,0,0,0
401919,31,2,22/01/2013,567,1,1,0,0,5991
419588,872,2,28/10/2014,738,1,0,0,0,6551
505246,477,2,22/04/2014,460,1,0,0,1,4898
62832,300,7,25/01/2015,0,0,0,0,0,0
100304,792,7,14/07/2013,0,0,0,0,0,0
467148,230,3,24/06/2015,863,1,0,0,0,6780
264648,682,6,05/10/2013,1551,1,0,0,0,8537
290111,35,7,29/09/2013,0,0,0,0,0,0
599334,98,1,18/11/2013,511,1,1,0,0,6373
663373,263,5,07/06/2013,275,1,1,0,0,2819
120757,49,7,22/02/2015,0,0,0,0,0,0
172011,253,7,12/07/2015,0,0,0,0,0,0
575926,295,3,14/05/2014,621,1,0,0,0,4759
322477,1059,1,28/01/2013,972,1,0,0,0,6887
547920,608,3,22/07/2015,778,1,0,0,1,6941
100220,553,4,05/03/2015,574,1,1,0,0,5366
160909,928,6,23/08/2014,665,1,0,0,0,6240
678905,155,5,08/05/2015,700,1,1,0,0,7471
7,764,4,26/12/2013,0,0,0,c,1,0
570736,535,6,01/02/2014,532,1,0,0,0,4751
17210,79,5,22/02/2013,556,1,1,0,0,6441
641782,561,1,21/01/2013,645,1,1,0,0,6875
249108,88,4,07/02/2013,641,1,1,0,1,6271
151206,28,1,11/03/2013,507,1,0,0,0,4630
129545,830,7,06/04/2014,0,0,0,0,0,0
146750,778,3,20/03/2013,989,1,1,0,0,8942
123471,975,7,10/02/2013,0,0,0,0,0,0
320804,65,1,07/07/2014,421,1,0,0,0,4040
689082,635,1,25/11/2013,560,1,0,0,0,4953
574603,734,6,14/06/2014,342,1,0,0,0,3247
281729,856,3,26/02/2014,812,1,0,0,0,6174
236641,597,5,14/02/2014,674,1,0,0,0,4813
480917,1114,4,26/03/2015,2841,1,0,0,0,17574
242320,900,2,14/04/2015,653,1,1,0,0,7273
261158,1104,5,18/10/2013,383,1,0,0,0,4290
579599,981,5,16/01/2015,887,1,1,0,0,8566
548094,23,2,02/12/2014,555,1,1,0,0,6249
92439,734,1,18/08/2014,790,1,1,0,1,9285
19224,833,4,31/10/2013,583,1,0,0,0,4770
137078,746,5,31/01/2014,470,1,0,0,0,4891
567136,733,2,18/11/2014,3238,1,0,0,0,14065
427774,67,4,20/03/2014,792,1,1,0,0,7877
246238,799,3,20/11/2013,916,1,1,0,0,9633
324776,1058,2,14/01/2014,623,1,0,0,0,5384
9940,38,3,24/12/2014,405,1,0,0,1,4051
306931,768,1,24/02/2014,1181,1,0,0,0,10272
269651,858,4,05/09/2013,303,1,0,0,1,2495
407185,488,5,28/06/2013,383,1,0,0,1,3868
406507,274,6,22/03/2014,760,1,0,0,0,4598
463193,730,6,26/04/2014,794,1,0,0,0,7183
148124,273,1,27/04/2015,1001,1,1,0,0,8449
255849,325,3,10/06/2015,596,1,0,0,0,5460
171636,899,6,27/04/2013,225,1,0,0,0,2146
287260,969,5,22/02/2013,1024,1,1,0,0,8853
350320,399,6,17/08/2013,506,1,0,0,0,4599
609674,1031,4,04/06/2015,0,0,1,a,0,0
319804,576,4,28/05/2015,825,1,0,0,0,6314
630869,190,1,09/03/2015,658,1,0,0,0,5856
525276,958,6,26/01/2013,434,1,0,0,0,3713
388786,375,5,16/01/2015,881,1,1,0,0,8194
7824,831,2,03/03/2015,1839,1,1,0,0,16054
135292,759,1,13/07/2015,871,1,1,0,1,8373
220274,165,5,30/05/2014,535,1,0,0,0,4658
519967,82,7,19/01/2014,0,0,0,0,0,0
647783,712,5,17/07/2015,521,1,1,0,0,6913
437065,881,4,04/07/2013,744,1,1,0,0,6151
64139,82,5,27/03/2015,836,1,0,0,0,8516
86,871,6,21/02/2015,618,1,0,0,0,6934
248122,1010,2,25/03/2014,539,1,0,0,0,4610
450800,520,5,22/05/2015,475,1,1,0,0,5354
6315,348,2,13/01/2015,802,1,1,0,0,9454
409788,82,5,13/02/2015,823,1,0,0,0,8463
580846,399,6,22/03/2014,512,1,0,0,0,4583
331161,104,2,21/05/2013,1505,1,0,0,1,11666
614592,705,2,26/11/2013,882,1,0,0,0,6710
62377,1084,2,06/01/2015,770,1,1,0,1,6887
465195,862,6,10/01/2015,528,1,0,0,0,6225
407018,946,1,27/10/2014,487,1,0,0,1,4223
169378,80,1,23/06/2014,490,1,0,0,0,5409
657107,146,2,06/01/2015,748,1,1,0,1,8690
421841,425,1,07/04/2014,456,1,0,0,0,3742
107701,962,6,15/06/2013,737,1,0,0,0,5842
207372,809,7,19/07/2015,0,0,0,0,0,0
574636,449,3,25/02/2015,1262,1,0,0,0,8881
710710,739,3,17/04/2013,508,1,0,0,0,5774
223035,831,1,30/06/2014,2303,1,1,0,0,23377
559188,427,4,05/06/2014,807,1,1,0,0,8634
285289,295,4,30/01/2014,504,1,0,0,0,3938
380736,11,4,03/01/2013,1123,1,0,0,1,7649
637018,290,2,01/04/2014,803,1,1,0,0,7879
254864,715,6,28/03/2015,237,1,0,0,0,2242
164628,85,4,05/03/2015,934,1,1,0,0,6722
656103,1014,3,13/11/2013,1182,1,0,0,0,9995
2424,998,4,13/03/2014,504,1,0,0,0,4347
162811,698,7,31/08/2014,0,0,0,0,0,0
290642,729,1,25/03/2013,1281,1,1,0,1,13967
638714,814,1,18/11/2013,961,1,1,0,0,12000
98386,515,6,08/03/2014,847,1,0,0,0,9260
63188,1062,5,14/03/2014,566,1,0,0,0,6501
240339,254,1,15/04/2013,161,1,0,0,0,2066
483699,858,7,22/06/2014,0,0,0,0,0,0
166785,97,7,21/06/2015,0,0,0,0,0,0
168236,1008,7,10/08/2014,0,0,0,0,0,0
63933,17,4,27/02/2014,652,1,0,0,0,5413
329248,999,7,23/02/2014,0,0,0,0,0,0
257295,482,2,23/09/2014,612,1,0,0,0,4716
451122,1037,2,10/09/2013,855,1,1,0,0,8091
621646,877,2,01/01/2013,0,0,0,a,1,0
61138,29,7,19/01/2014,0,0,0,0,0,0
55442,861,5,17/05/2013,407,1,1,0,0,4587
259173,605,1,15/06/2015,656,1,1,0,0,8059
580660,217,5,26/12/2014,0,0,0,c,1,0
527485,633,6,28/12/2013,653,1,0,0,0,7231
376337,885,5,23/01/2015,692,1,0,0,0,6298
549499,652,5,16/01/2015,752,1,1,0,0,7305
273245,55,7,27/10/2013,0,0,0,0,0,0
86085,404,6,01/06/2013,236,1,0,0,0,2248
440380,545,6,09/08/2014,738,1,0,0,0,7189
667204,678,7,18/05/2014,0,0,0,0,0,0
438716,418,1,25/05/2015,0,0,0,a,0,0
487688,389,7,05/10/2014,0,0,0,0,0,0
287071,1002,4,13/03/2014,584,1,0,0,0,4567
640122,629,6,27/07/2013,690,1,0,0,0,6569
627296,167,5,19/06/2015,1020,1,1,0,0,8822
336559,262,6,28/06/2014,3394,1,0,0,0,18714
443155,131,6,17/05/2014,468,1,0,0,0,4349
431741,480,4,09/04/2015,601,1,0,0,1,4769
289814,143,7,05/07/2015,0,0,0,0,0,0
111817,359,3,21/05/2014,538,1,1,0,0,6169
391992,722,2,06/05/2014,1727,1,1,0,0,11145
76070,408,6,27/04/2013,511,1,0,0,0,5136
702396,359,6,14/03/2015,594,1,0,0,0,5706
153719,449,7,17/02/2013,0,0,0,0,0,0
225810,98,4,17/10/2013,340,1,0,0,0,3450
95006,1104,5,29/05/2015,411,1,0,0,1,4498
187779,352,6,27/06/2015,618,1,0,0,0,6524
567864,427,5,06/06/2014,889,1,1,0,0,9527
274907,8,5,27/12/2013,560,1,0,0,1,4566
289197,90,6,20/07/2013,961,1,0,0,0,7364
88363,682,4,11/12/2014,2088,1,0,0,0,13340
204331,932,6,21/12/2013,855,1,0,0,0,7517
556248,1011,3,20/05/2015,869,1,1,0,0,8177
314176,741,3,10/12/2014,822,1,0,0,0,6411
42422,189,6,08/03/2014,780,1,0,0,0,7321
641050,821,1,04/03/2013,1261,1,1,0,0,14557
502446,357,4,21/03/2013,1053,1,1,0,0,8642
225634,961,3,22/10/2014,655,1,1,0,0,6662
486029,24,5,27/03/2015,790,1,0,0,0,8538
272121,903,4,10/04/2014,793,1,0,0,0,10894
431093,84,1,14/10/2013,1275,1,0,0,0,10589
489809,848,5,12/06/2015,657,1,0,0,0,5580
305403,682,1,13/07/2015,2278,1,1,0,0,16241
351858,1099,7,21/04/2013,645,1,0,0,0,4096
37096,1074,7,11/01/2015,0,0,0,0,0,0
290397,833,7,07/09/2014,0,0,0,0,0,0
381992,399,1,27/04/2015,683,1,1,0,0,6576
389193,465,3,11/03/2015,465,1,0,0,0,4994
186672,50,7,19/05/2013,0,0,0,0,0,0
39154,125,2,30/09/2014,1906,1,1,0,0,14992
113263,632,5,29/03/2013,0,0,1,b,0,0
203972,981,4,13/02/2014,673,1,0,0,0,5952
367420,113,2,26/03/2013,702,1,1,0,1,7834
670896,693,5,06/12/2013,472,1,1,0,0,5991
8748,796,6,22/02/2014,405,1,0,0,0,3643
586740,425,5,06/09/2013,385,1,0,0,0,3077
418245,78,2,16/12/2014,686,1,1,0,0,7564
249915,648,2,16/09/2014,615,1,1,0,0,6491
528057,355,5,17/01/2014,955,1,0,0,0,7893
671309,554,2,13/08/2013,521,1,1,0,0,5519
17363,696,6,07/03/2015,807,1,0,0,0,7120
277502,20,1,28/04/2014,1052,1,1,0,0,10921
304213,121,2,17/06/2014,609,1,1,0,0,6207
322363,194,7,07/07/2013,0,0,0,0,0,0
167459,172,4,12/03/2015,755,1,0,0,0,5676
283796,107,1,27/05/2013,997,1,1,0,0,10965
326228,271,2,09/09/2014,904,1,0,0,0,5211
525416,344,5,28/02/2014,1080,1,0,0,0,7834
658395,188,7,14/12/2014,0,0,0,0,0,0
129755,810,6,07/03/2015,470,1,0,0,0,5579
440348,626,3,16/10/2013,690,1,0,0,0,6274
201382,1091,4,20/03/2014,619,1,1,0,0,6928
499758,522,4,30/04/2015,891,1,1,0,0,11438
921,691,1,21/01/2013,747,1,1,0,0,9469
150520,80,6,22/11/2014,662,1,0,0,0,8265
648775,586,4,27/06/2013,1807,1,0,0,0,10811
631343,774,7,30/11/2014,0,0,0,0,0,0
1567,3,1,28/10/2013,491,1,0,0,1,3841
660468,490,3,05/06/2013,1039,1,1,0,0,8922
287852,190,4,05/06/2014,764,1,1,0,0,7536
569281,858,1,02/02/2015,431,1,1,0,0,5024
539100,1081,4,14/03/2013,0,0,0,0,0,0
595735,76,2,03/03/2015,961,1,1,0,0,9180
85967,221,5,20/03/2015,614,1,1,0,0,6062
384033,135,1,21/04/2014,0,0,0,b,1,0
441864,661,5,24/01/2014,576,1,1,0,0,6176
681346,324,7,13/04/2014,0,0,0,0,0,0
161509,819,3,07/05/2014,557,1,1,0,0,6492
